,minimum,maximum
DMPPS,0.00020480286100442913,0.0002048028610044326
DMQMT,-2.596904658570665e-18,0.0
DMSOR1,0.0,0.0
DMSOR1pp,0.0,0.0
EAR120x,0.15133310677999762,0.15133310686163687
EAR120y,0.0,8.469189779686872e-12
EAR121x,0.110814555205749,0.11081455522553778
EAR121y,0.0,4.314719123714048e-12
EAR140x,0.09401777380316015,0.09401777381808832
EAR140y,0.0,1.0460473431211693e-11
EDTXS4,0.0,-1.3138424797016278e-15
EAR141x,0.11081455521310893,0.110814555242353
EAR141y,0.0,-8.255181107916406e-11
EAR160x,0.09401777393300356,0.09401777381825745
EAR160y,0.0,4.1931629009869064e-13
EX_cl_e,-0.0034897523474029645,-0.003489752347402907
EX_cmp_e,0.0,0.0
EAR161x,0.11081455523436423,0.11081455522486965
ENLIPAtex,0.0,1.3389713642622442e-14
EAR161y,0.0,-7.996023814968961e-11
EAR180x,0.0,1.6577442794297848e-13
EX_co2_e,17.83217022357561,17.832170223577783
EX_cobalt2_e,-0.0023265015649353,-0.0023265015649352717
EX_colipa_e,0.0,1.2048542611457028e-14
EAR180y,0.0,5.440480147342945e-13
ENO,11.804142507670319,11.804142507641682
EAR181x,0.0,-2.502108418801782e-14
EAR181y,0.0,5.754163667967263e-13
ENTCS,0.0,2.9664853985174205e-13
EAR40x,0.2621476620734174,0.2621476620856333
EAR40y,0.0,1.0516809006368452e-11
EX_cpgn_e,0.0,0.0
EX_cpgn_un_e,0.0,0.0
EX_crn_e,0.0,0.0
EAR60x,0.262147662092158,0.2621476620855996
EAR60y,0.0,4.438446119945675e-12
EX_csn_e,0.0,0.0
EX_cu2_e,-0.0023265015649353103,-0.0023265015649352712
EX_cu_e,0.0,0.0
EX_cyan_e,0.0,0.0
EX_cynt_e,0.0,0.0
EX_cys__D_e,0.0,0.0
EAR80x,0.26214766208365065,0.26214766208580864
EAR80y,0.0,9.065150917049887e-12
ECA4COLIPAtex,-5.392589148697624e-16,4.57474707096411e-15
ECA4OALpp,0.0,2.4275887336252362e-15
ECAP1pp,0.0,6.646087950238643e-15
EX_cys__L_e,0.0,1.2988921804970403e-13
EX_cytd_e,0.0,1.3970022103730364e-14
ECAP2pp,0.0,8.793476772211015e-15
ENTERES,0.0,-7.598429171764362e-12
ECAP3pp,0.0,4.915817956088009e-15
ECAtpp,0.0,2.6972665122418276e-14
EX_dad_2_e,0.0,4.337667878919081e-14
EX_damp_e,0.0,8.649912113820755e-14
EX_dca_e,0.0,0.0
EX_dcmp_e,0.0,7.013205373634023e-14
ECOAH1,-2.441146479158243e-13,0.0
ECOAH2,-2.2210428859429312e-14,0.0
ENTERES2,0.0,3.0421819449887634e-13
ECOAH3,1.213682549577917e-12,0.0
EX_dcyt_e,0.0,0.0
EX_ddca_e,0.0,0.0
EX_dgmp_e,0.0,0.0
ETHAAL,0.0,-1.3413158414537125e-14
EX_dgsn_e,0.0,0.0
ECOAH4,-8.266479852514986e-14,0.0
ECOAH5,-1.164164869518022e-11,0.0
EX_dha_e,0.0,1.739285359552171e-13
ETHAt2pp,0.0,4.7398686193373e-13
ECOAH6,-1.1168360887497905e-13,1.6190027204135783e-14
ECOAH7,-4.552501516325879e-13,0.0
EX_dimp_e,0.0,0.0
EX_din_e,0.0,0.0
ETHAtex,-2.387022978752225e-13,0.0
EX_dms_e,0.0,0.0
EX_dmso_e,0.0,0.0
EX_dopa_e,0.0,0.0
EX_dtmp_e,0.0,0.0
EX_dump_e,0.0,0.0
EX_duri_e,0.0,0.0
EX_eca4colipa_e,0.0,1.4659212595797374e-15
ECOAH8,3.9876021918831375e-14,0.0
EDA,0.0,4.05952973828667e-12
EDD,0.0,2.3546556436984205e-12
EDTXS1,0.0,2.802314268984194e-15
EDTXS2,-9.556041850290907e-18,5.9029612701237886e-15
EX_enlipa_e,0.0,7.354904316802933e-15
EX_enter_e,0.0,1.274282156173688e-14
ETHSO3abcpp,0.0,0.0
EX_etha_e,0.0,1.0200139540260418e-13
EX_ethso3_e,0.0,1.713556804506848e-13
EX_glcur_e,0.0,5.650645893505197e-14
EX_etoh_e,0.0,3.728978562302571e-13
EX_gln__L_e,0.0,1.2603114759853328e-13
EX_f6p_e,0.0,3.498905945216854e-14
ETHSO3tex,0.0,0.0
EX_fald_e,0.0,0.0
EX_fe2_e,-8.94314298501621,-0.005563565489182221
EX_glu__L_e,0.0,1.4360751705199706e-13
EX_gly_e,0.0,5.691450312615035e-13
EX_glyald_e,0.0,1.3614926805223863e-13
EX_glyb_e,0.0,0.0
EX_fe3_e,-0.0052349968728424455,8.932344422657273
EX_fe3dcit_e,0.0,3.841660241054083e-14
ETOHt2rpp,-2.0698974124431805e-13,0.0
EX_fe3dhbzs_e,0.0,0.0
EX_fe3hox_e,0.0,0.0
EX_fe3hox_un_e,0.0,0.0
EX_fecrm_e,0.0,0.0
EX_glyc2p_e,0.0,0.0
EX_glyc3p_e,0.0,1.8571428221238925e-13
EX_glyc_e,0.0,1.1114452839914638e-13
EX_glyc__R_e,0.0,1.939600858923654e-13
EX_glyclt_e,0.0,5.050355250371297e-13
EX_gmp_e,0.0,9.761295263344391e-14
EX_gsn_e,0.0,4.044669430075918e-14
EX_gthox_e,0.0,1.7381658931122045e-14
EX_gthrd_e,0.0,4.845222802456267e-14
EX_gtp_e,0.0,0.0
EX_gua_e,0.0,9.021718435278463e-14
EX_fecrm_un_e,0.0,0.0
EX_feenter_e,0.0,2.422036015052288e-14
EX_feoxam_e,0.0,0.0
EX_feoxam_un_e,0.0,0.0
EX_for_e,0.0,1.7669763477459334e-12
EX_fru_e,0.0,6.345966731805358e-14
EX_frulys_e,0.0,4.3688703985414386e-14
EX_h2_e,0.0,0.0
EX_h2o2_e,0.0,0.0
EX_h2o_e,37.237627335037615,41.70641704480323
EX_fruur_e,0.0,9.285366159974364e-14
EX_fuc__L_e,0.0,1.2707402444918557e-13
EX_h2s_e,0.0,2.433695235987334e-13
EX_fum_e,0.0,1.987161012501949e-13
ETOHtex,-1.1671296485296916e-13,0.0
EX_g1p_e,0.0,0.0
EX_g3pc_e,0.0,0.0
EX_h_e,-2.1714549947579225,6.766124424771133
EX_hacolipa_e,0.0,2.3861537423244815e-14
EX_halipa_e,0.0,2.265201428113707e-14
EX_hdca_e,0.0,2.429335856205253e-14
EX_g3pe_e,0.0,6.428112193952989e-14
EX_g3pg_e,0.0,4.340707311588922e-14
EX_hdcea_e,0.0,3.383342829603091e-14
EX_12ppd__R_e,0.0,1.7054854851622772e-13
EX_hg2_e,0.0,0.0
EX_his__L_e,0.0,6.396498606723826e-14
EX_hom__L_e,0.0,2.0055350204675128e-13
EX_hxa_e,0.0,2.248451156966552e-14
EX_hxan_e,0.0,1.1506601557616684e-13
EX_idon__L_e,0.0,1.5165979124096237e-13
EX_g3pi_e,0.0,2.2063038729266894e-29
EX_g3ps_e,0.0,1.3120759972102522e-13
EX_g6p_e,0.0,5.178554519817336e-14
EX_gal1p_e,0.0,1.1366515238524954e-13
EX_gal_e,0.0,1.1576018054175955e-13
EX_gal_bD_e,0.0,1.1497269632038704e-13
EX_galct__D_e,0.0,1.590676254169231e-13
EX_galctn__D_e,0.0,1.3209837945094486e-13
EX_ile__L_e,0.0,2.6818145205975977e-14
EX_galctn__L_e,0.0,0.0
EX_12ppd__S_e,0.0,0.0
EX_galt_e,0.0,0.0
EX_galur_e,0.0,1.501736845858467e-13
EX_gam6p_e,0.0,9.640870406497285e-14
EX_gam_e,0.0,0.0
EX_imp_e,0.0,1.0254862761867156e-13
EX_indole_e,0.0,4.748556130780077e-14
EX_inost_e,0.0,0.0
EX_ins_e,0.0,5.659598317753316e-14
EX_gbbtn_e,0.0,0.0
EX_14glucan_e,0.0,1.8284583308292702e-14
EX_gdp_e,0.0,0.0
EX_glc__D_e,-8.0,-7.999999999999886
EX_glcn_e,0.0,1.6254231291405785e-13
EX_isetac_e,0.0,0.0
EX_k_e,-0.13083808674240288,-0.13083808674240158
EX_kdo2lipid4_e,0.0,5.7704496683642005e-15
EX_glcr_e,0.0,0.0
EX_glcur1p_e,0.0,0.0
EX_lac__D_e,0.0,1.3590599316685078e-13
EX_15dap_e,0.0,9.475209065132693e-14
EX_lac__L_e,0.0,0.0
EX_23camp_e,0.0,5.0057329137696067e-14
EX_lcts_e,0.0,5.782124410365409e-14
EX_leu__L_e,0.0,9.119286211060627e-14
EX_lipa_e,0.0,3.779496497508316e-15
EX_lipa_cold_e,0.0,2.2562751050173204e-15
EX_lys__L_e,0.0,1.0884561529079079e-13
EX_o2s_e,0.0,0.0
EX_ocdca_e,0.0,2.6846097790426087e-14
EX_ocdcea_e,0.0,9.166468497128926e-18
EX_octa_e,0.0,0.0
EX_orn_e,0.0,3.8717315794059747e-14
EX_orot_e,0.0,0.0
EX_pacald_e,0.0,0.0
EX_lyx__L_e,0.0,5.949569692258463e-14
EX_mal__D_e,0.0,0.0
EX_mal__L_e,0.0,2.278997163950567e-13
EX_peamn_e,0.0,0.0
EX_23ccmp_e,0.0,4.7550212375778003e-14
EX_phe__L_e,0.0,7.032436884355983e-14
EX_pheme_e,0.0,2.1767234993377204e-14
EX_pi_e,-0.708202399745935,-0.708202399745858
EX_malt_e,0.0,0.0
EX_malthx_e,0.0,2.0787842574869024e-14
EX_maltpt_e,0.0,0.0
EX_malttr_e,0.0,0.0
EX_maltttr_e,0.0,0.0
EX_pnto__R_e,0.0,0.0
EX_ppa_e,0.0,0.0
EX_ppal_e,0.0,0.0
EX_man6p_e,0.0,0.0
EX_23cgmp_e,0.0,0.0
EX_man_e,0.0,0.0
EX_manglyc_e,0.0,0.0
EX_melib_e,0.0,0.0
EX_pppn_e,0.0,0.0
EX_ppt_e,0.0,0.0
EX_pro__L_e,0.0,7.77608093158368e-14
EX_progly_e,0.0,4.566833658925393e-14
EX_met__D_e,0.0,0.0
EX_met__L_e,0.0,4.252015189033792e-14
EX_metsox_R__L_e,0.0,9.551350436394311e-14
EX_metsox_S__L_e,0.0,1.0034537313767916e-13
EX_psclys_e,0.0,3.394644061916918e-14
EX_pser__L_e,0.0,0.0
EX_ptrc_e,0.0,1.3193824943970266e-13
EX_pyr_e,0.0,3.5505148966803705e-14
EX_mg2_e,-0.005816253912338283,-0.005816253912338179
EX_minohp_e,0.0,0.0
EX_r5p_e,0.0,6.313642693712092e-14
EX_mmet_e,0.0,7.19684474053539e-14
EX_23cump_e,0.0,0.0
EX_mn2_e,-0.0023265015649352448,-0.002326501564935272
EX_mnl_e,0.0,0.0
EX_rib__D_e,0.0,1.8389754306021346e-13
EX_rmn_e,0.0,1.3907201700279046e-13
EX_sbt__D_e,0.0,0.0
EX_mobd_e,-0.002326501564935244,-0.0023265015649352717
EX_ser__D_e,0.0,0.0
EX_mso3_e,0.0,0.0
EX_23dappa_e,0.0,0.0
EX_n2o_e,0.0,0.0
EX_na1_e,0.0,0.0
EX_ser__L_e,0.0,3.500444037074141e-13
EX_skm_e,0.0,3.4643533146910626e-14
EX_nac_e,0.0,0.0
EX_so2_e,0.0,0.0
EX_26dap__M_e,0.0,9.026171524694484e-14
EX_so3_e,0.0,0.0
EX_nh4_e,-7.944612392757064,-7.944612392756239
EX_ni2_e,0.0,0.0
EX_so4_e,-0.1843594099509993,-0.18435940995093447
EX_nmn_e,0.0,0.0
EX_2ddglcn_e,0.0,0.0
EX_no2_e,0.0,0.0
EX_no3_e,0.0,0.0
EX_no_e,0.0,0.0
EX_spmd_e,0.0,0.0
EX_succ_e,0.0,1.7857647017451534e-13
EX_sucr_e,0.0,6.675645939898076e-14
EX_sulfac_e,0.0,0.0
EX_tartr__L_e,0.0,0.0
EX_o16a4colipa_e,0.0,0.0
EX_o2_e,-18.5,-16.26560514511787
EX_taur_e,0.0,0.0
EX_34dhpac_e,0.0,0.0
EX_tcynt_e,0.0,0.0
EX_thm_e,0.0,2.85295800916996e-14
EX_thr__L_e,0.0,1.07921624629756e-13
FA161ACPHi,0.0,6.961331699739731e-12
FA80ACPHi,0.0,1.3858307609420125e-13
FACOAE100,0.0,3.243815400063767e-13
FACOAE120,0.0,-8.829690567741101e-13
EX_thrp_e,0.0,0.0
EX_3amp_e,0.0,0.0
EX_thym_e,0.0,2.2146791266228154e-14
EX_thymd_e,0.0,5.211601294705137e-14
EX_tma_e,0.0,0.0
FACOAE140,0.0,9.31360660322097e-13
FACOAE141,0.0,-2.7650817006508033e-11
FACOAE160,0.0,-2.7852682255389653e-13
FACOAE161,0.0,-5.036914437442958e-13
FACOAE180,0.0,2.4165588745317962e-14
EX_tmao_e,0.0,0.0
EX_tre_e,0.0,0.0
FACOAE181,0.0,-6.867537108243184e-14
EX_3cmp_e,0.0,0.0
FACOAE60,0.0,-2.94660264050555e-12
FACOAE80,0.0,3.741805704894959e-12
FACOAL100t2pp,0.0,0.0
EX_trp__L_e,0.0,-1.234485478746356e-13
EX_tsul_e,0.0,0.0
EX_ttdca_e,0.0,3.7671407999625503e-14
EX_ttdcea_e,0.0,0.0
EX_tungs_e,0.0,0.0
FACOAL120t2pp,0.0,5.890511577374149e-13
FACOAL140t2pp,0.0,1.6061282901117994e-13
FACOAL141t2pp,0.0,-6.02596958836336e-14
EX_tym_e,0.0,0.0
EX_tyr__L_e,0.0,4.6661333419504333e-14
EX_tyrp_e,0.0,5.92049374440219e-14
FACOAL160t2pp,0.0,9.214460110918928e-13
EX_3gmp_e,0.0,0.0
FACOAL161t2pp,0.0,-4.692817023966485e-13
FACOAL180t2pp,0.0,-4.194103019677088e-13
FACOAL181t2pp,0.0,6.058915272395338e-13
EX_uacgam_e,0.0,0.0
EX_udpacgal_e,0.0,0.0
EX_udpg_e,0.0,0.0
EX_udpgal_e,0.0,0.0
FACOAL60t2pp,0.0,-8.927798240715635e-13
FACOAL80t2pp,0.0,-1.7384872600913324e-16
EX_udpglcur_e,0.0,0.0
EX_3hcinnm_e,0.0,0.0
EX_ump_e,0.0,0.0
EX_ura_e,0.0,1.2097675322622638e-13
FADRx,0.0,9.698545583048394e-13
FADRx2,0.0,2.129793902554159e-13
FALDH2,0.0,0.0
FALDtex,0.0,0.0
EX_urea_e,0.0,-5.0946269433842726e-11
EX_uri_e,0.0,4.320474470237852e-14
EX_val__L_e,0.0,1.0067452833425562e-13
FALDtpp,0.0,0.0
EX_xan_e,0.0,6.912490701841563e-14
FALGTHLs,0.0,0.0
EX_3hpppn_e,0.0,0.0
FBA,5.1642415349490784,5.164241534955814
FBP,0.0,1.7179193099680694e-12
FCI,0.0,0.0
FCLK,0.0,0.0
EX_xmp_e,0.0,0.0
EX_xtsn_e,0.0,8.282732454829975e-15
EX_xyl__D_e,0.0,1.722723863187112e-13
EX_xylu__L_e,0.0,2.0679404267371446e-13
EX_zn2_e,-0.0023265015649352955,-0.0023265015649352717
BIOMASS_Ec_iAF1260_core_59p81M,0.7367009388648739,0.7367009388648845
FCLPA,0.0,0.0
FCLT,0.00016428430936686687,0.00016428430935996993
FDH4pp_1,0.0,4.120582853726055e-11
FDH5pp_1,0.0,-5.318987969287908e-12
FDMO,0.0,0.0
F6PA,-2.57445943891941e-12,1.0269383588280334
F6PP,0.0,-1.7080666972577122e-12
FDMO2,0.0,0.0
EX_3ump_e,0.0,0.0
FDMO3,0.0,0.0
FDMO4,0.0,0.0
FDMO6,0.0,0.0
FE2abcpp,0.0,1.2239848908556849e-10
F6Pt6_2pp,0.0,0.0
F6Ptex,0.0,0.0
FA100ACPHi,0.0,-2.525582460127821e-13
FA120ACPHi,0.0,-2.158965899642242e-12
FA140ACPHi,0.0,8.024804509228404e-13
FA141ACPHi,0.0,2.8782801928561797e-12
FE2t2pp,0.0,2.973818777251058e-12
FE2t3pp,0.0,1.0022173280711113e-11
FE2tex,0.00556356548911712,8.94314298502289
FA160ACPHi,0.0,1.2797651140857813e-12
EX_4abut_e,0.0,1.8882135544666005e-12
FE2tpp,0.005563565500402808,0.005563565501615626
FE3DCITabcpp,-5.676391250304549e-14,0.0
EX_4hoxpacd_e,0.0,0.0
FE3DCITtonex,0.0,0.0
FE3DHBZR,0.0,0.0
FE3DHBZSabcpp,0.0,0.0
EX_5dglcn_e,0.0,2.980361918937239e-13
FE3DHBZStonex,0.0,0.0
FE3HOXR1,0.0,3.8346734106158684e-13
FE3HOXR2,0.0,5.130285241722171e-13
FE3HOXR3,0.0,-1.3137897076639105e-13
FE3HOXUtex,0.0,-5.635859257308203e-13
FE3HOXUtpp,0.0,1.2039667011198653e-12
FEENTERtonex,0.0,5.448347022759154e-13
FEENTERtpp,0.0,-7.848613837992214e-14
FEOXAMR1,0.0,3.1480005357615666e-13
FEOXAMR2,0.0,8.957657097708362e-15
FEOXAMR3,0.0,8.002173673939494e-13
FEOXAMUtex,0.0,-6.921967923782012e-13
FEOXAMUtpp,0.0,7.568932885844856e-13
FE3HOXabcpp,0.0,-1.6090552174209812e-11
FE3HOXexs,0.0,6.622314511420509e-13
FE3HOXtonex,0.0,-8.460957684023447e-14
FEOXAMabcpp,0.0,8.102486271200396e-13
FE3Ri,0.0,2.1490564919552882e-13
FEOXAMexs,0.0,7.189862542767928e-13
EX_LalaDgluMdapDala_e,0.0,1.7301524386250252e-14
FEOXAMtonex,0.0,5.358660008956104e-13
FEROpp,0.0,2.2343948548811263
FE3abcpp,0.005234996871016593,0.005234996870343695
FE3tex,-8.932344422656216,0.0052349968734594085
FECRMR1,0.0,-1.990774861384237e-12
EX_LalaDgluMdap_e,0.0,5.1343222046791265e-14
FECRMR2,0.0,3.356891066364409e-13
FECRMR3,0.0,2.1851279442094884e-13
FECRMUtex,0.0,-2.981367642666268e-13
FFSD,0.0,0.0
FHL,0.0,0.0
FLDR,0.01927946357009433,0.05909078230643301
FLVR,0.0,3.7085641563989854e-13
FECRMUtpp,0.0,1.2584633451079313e-12
EX_ac_e,0.0,2.766825046494072e-13
FECRMabcpp,0.0,1.2562831920101203e-12
FECRMexs,0.0,1.1943542796944774e-14
FECRMtonex,0.0,1.15128509694743e-12
FEENTERR1,0.0,2.505062101127309e-13
FEENTERR2,0.0,1.900623589306834e-12
FLVRx,0.0,5.655269154535547e-13
FMETTRS,0.0,0.0
FMNAT,0.00016428430936686687,0.000164284309366898
FMNRx,0.0,5.535832086381906e-12
FMNRx2,0.0,-6.479505293742897e-13
FORt2pp,0.0,7.221157953256131e-12
FORtex,2.7870052428696913e-12,-2.4317609606210243e-17
FORtppi,-2.0413076344286273e-15,1.2809815385103766e-12
FEENTERR3,0.0,4.080228592412702e-12
FEENTERabcpp,0.0,1.2839381537657535e-12
FEENTERexs,-6.0965321349282106e-15,-2.006198949084764e-11
FRD2,0.0,0.0
FEENTERtex,0.0,-6.113600969186061e-13
EX_acac_e,0.0,0.0
FRD3,0.0,0.0
FRUK,0.0,0.0
FRULYSDG,0.0,0.0
FRULYSE,0.0,0.0
G3PItex,0.0,0.0
FRULYSK,0.0,0.0
G3PSabcpp,0.0,0.0
EX_acald_e,0.0,-1.011501569414599e-12
G3PStex,0.0,0.0
G3PT,0.0,2.4717588581548208e-12
FRULYSt2pp,0.0,0.0
FRULYStex,0.0,0.0
FRUURt2rpp,0.0,0.0
G5SADs,0.16288457758302372,0.16288457759107203
EX_acgal1p_e,0.0,0.0
G5SD,0.16288457758049465,0.1628845775829789
G6PDA,0.0,2.3682804307477693e-11
G6PDH2r,3.5117848923897594,3.511784892399513
G6PP,0.0,9.72655182430177e-13
G6Pt6_2pp,0.0,0.0
FRUURtex,0.0,0.0
FRUpts2pp,0.0,0.0
FRUptspp,0.0,0.0
FRUtex,0.0,0.0
FTHFD,0.0,5.597042743218206e-12
FUCtex,0.0,0.0
FUCtpp,0.0,0.0
FUM,4.495321442640516,4.495321442645157
G6Ptex,0.0,0.0
GAL1PPpp,0.0,0.0
GAL1Ptex,0.0,0.0
GALBDtex,0.0,0.0
FUMt2_2pp,0.0,-2.287781832079516e-13
FUMt2_3pp,0.0,9.938333104708056e-12
GALCTD,0.0,0.0
EX_acgal_e,0.0,0.0
GALCTLO,0.0,0.0
FUMtex,-4.309068998490708e-14,0.0
G1PACT,0.06958877068517598,0.06958877067496447
G1PPpp,0.0,0.0
G1PTT,-1.558860810944227e-14,-1.7272047300535096e-13
GALCTND,0.0,0.0
GALCTNLt2pp,0.0,0.0
G1Ptex,0.0,0.0
EX_acgam1p_e,0.0,0.0
G1SAT,0.00262854894986987,0.002628548949962681
G2PPpp,0.0,0.0
G3PAT120,0.0,7.088944872917984e-13
GALCTNLtex,0.0,0.0
GALCTNt2pp,0.0,0.0
GALCTNtex,0.0,0.0
GALCTt2rpp,0.0,0.0
GALCTtex,-4.700129764385791e-15,0.0
GALKr,-1.0488027805255496e-13,0.0
GALM2pp,-7.95359063586239e-14,0.0
GALS3,-3.106731368794264e-14,0.0
GALT1,0.0,-1.2599811606623078e-14
G3PAT140,0.0,9.132837392365577e-13
G3PAT141,0.0,5.728466382173403e-13
G3PAT160,0.0470088869089676,0.047008886909244804
G3PAT161,0.05540727761202718,0.055407277613004804
G3PAT180,0.0,-1.171037968310639e-10
G3PAT181,0.0,1.7739786995895515e-11
GALTptspp,0.0,0.0
GALTtex,0.0,0.0
G3PCabcpp,0.0,0.0
GALURt2rpp,-8.062292243078965e-14,0.0
EX_acgam_e,0.0,0.0
GALURtex,-9.480279044837264e-14,0.0
GALUi,0.0,6.487959090155991e-13
GALabcpp,0.0,0.0
GALt2pp,0.0,0.0
G3PCtex,-1.2373418936651572e-13,0.0
G3PD2,-0.10241616452328753,-0.10241616452096587
G3PD5,0.0,-4.807275975769645e-13
G3PD6,0.0,3.455164757628778e-12
GALtex,0.0,0.0
GAM6Pt6_2pp,0.0,0.0
G3PD7,0.0,-2.403688650031946e-13
GAMAN6Ptex,0.0,0.0
G3PEabcpp,0.0,8.65540714313615e-13
GAMptspp,0.0,0.0
EX_acmana_e,0.0,0.0
GAMtex,0.0,0.0
G3PEtex,3.6220613186893056e-11,0.0
G3PGabcpp,0.0,6.533620737354642e-13
G3PGtex,-1.2959308353290037e-13,0.0
G3PIabcpp,0.0,0.0
GAPD,13.06730945998709,13.067309459992398
GARFT,0.3274451497965023,0.3274451497879985
GART,0.0018071274203888192,0.0018071274135674587
GBBTNtex,0.0,0.0
GCALDD,0.0004928529281005928,0.0004928529281009434
EX_acmum_e,0.0,0.0
GDMANE,0.0,0.0
GDPDPK,0.0,1.4322981333024946e-11
GDPMNH,0.0,1.8766119883312167e-12
GLCURt2rpp,-6.086219910731724e-14,0.0
GLCURtex,-1.0651139000525883e-13,0.0
GLCabcpp,0.0,7.474437990623537e-12
GLCptspp,8.000000000527102,8.0
GDPMNP,0.0,1.0347530726700419e-11
GDPtex,0.0,0.0
EX_acnam_e,0.0,-6.100996261552784e-35
GF6PTA,0.06958877068517594,0.06958877068412864
GGGABADr,0.0,8.628669206043077e-14
GGGABAH,0.0,9.53728250826569e-14
GLCt2pp,0.0,7.348264705809513e-10
GLCtex_copy1,0.0,8.000000000000096
GLCtex_copy2,0.0,8.000000000000007
GLDBRAN2,0.0,0.0
GGPTRCO,0.0,5.510644695727273e-14
EX_acolipa_e,0.0,-9.120910223539314e-16
GGPTRCS,0.0,1.6676782564461728e-13
GHMT2r,0.8203198105770072,0.8203198105759271
GLGC,0.0,0.0
GLNS,1.3316016810170532,1.3316016810180373
GLNTRS,0.0,0.0
GLNabcpp,0.0,0.0
GLNtex,0.0,0.0
GLTPD,0.0,0.0
GLU5K,0.16288457764240463,0.16288457758543085
GK1,0.17919145286479746,0.17919145286568328
GLBRAN2,0.0,0.0
GLCATr,0.0,0.0
GLCDpp,2.262603589411335e-15,1.655351412834077e-13
GLCNt2rpp,0.0,8.587867902616168e-13
GLUABUTt7pp,0.0,0.0
GLUCYS,0.0,4.0564019007760983e-13
GLCNtex,-1.8444972211240614e-13,0.0
EX_acser_e,0.0,1.2626605292852016e-13
GLCP,0.0,0.0
GLCP2,0.0,0.0
GLCRAL,-1.7113049940111622e-13,0.0
GLUDC,0.0,4.954121888113142e-13
GLUDy,-6.290319861456773,-6.290319861447858
GLUN,0.0,3.2047518833710617e-12
GLUNpp,0.0,0.0
GLCRD,0.0,0.0
GLCRt2rpp,0.0,0.0
GLUPRT,0.32925227720500627,0.32925227719032324
GLCRtex,-5.59334954864486e-14,0.0
GLUR,-0.020465552081727702,-0.020465552081666213
EX_ade_e,0.0,-1.288016698602037e-12
GLUSy,0.0,1.634055405921177e-12
GLCS1,0.0,0.0
GLCTR1,0.0,-9.921198217027538e-16
GLUTRR,0.002628548949869873,0.0026285489500055634
EX_adn_e,0.0,4.100785488673117e-14
GLUTRS,0.002628548949869721,0.002628548949902079
GLCTR2,-1.3553690130849478e-14,3.2156110692062107e-15
GLCTR3,0.0,1.840289652420801e-15
GLUabcpp,0.0,-4.124007677851601e-11
EX_adocbl_e,0.0,0.0
GLUt2rpp,-999998.9999999972,4.569941972764811e-13
GLUt4pp,0.0,999999.0
GLUtex,-4.23116591835463e-12,0.0
GLXCL,0.0,7.990644523017015e-13
GLYALDtex,-2.6829488359115373e-13,0.0
GLYALDtpp,-3.3349610379056875e-13,0.0
GLCUR1Ptex,0.0,0.0
GND,3.5117848923880626,3.5117848923968253
GNK,0.0,-1.3193653751221204e-12
GOFUCR,0.0,0.0
GP4GH,0.0,0.0
GPDDA1,0.0,0.0
GLYAT,-1.1901801631137884e-12,-4.525089682880935e-12
GLYBabcpp,0.0,0.0
GLYBt2pp,0.0,0.0
GPDDA1pp,0.0,0.0
EX_ag_e,0.0,0.0
GPDDA2,0.0,7.207253734916931e-13
GPDDA2pp,0.0,1.1859146207933073e-13
GLYBtex,0.0,0.0
GLYC2Ptex,0.0,0.0
GLYC3Pabcpp,0.0,7.383659478613268e-13
GPDDA3,0.0,0.0
GPDDA3pp,0.0,0.0
EX_agm_e,0.0,1.272350308968416e-13
GPDDA4,0.0,2.984392894692092e-13
GPDDA4pp,0.0,-1.7604109945666106e-13
GLYC3Pt6pp,0.0,-8.39118807189373e-13
GLYC3Ptex,-7.325558827454776e-14,0.0
GPDDA5,0.0,0.0
GLYCAt2rpp,-6.8036530421141065e-12,0.0
EX_akg_e,0.0,1.3654595265996667e-13
GLYCAtex,-2.258138610363532e-13,0.0
GPDDA5pp,0.0,0.0
GRTT,0.00020480286100985624,0.00020480286100442395
GRXR,0.0,0.0
GLYCDx,0.0,3.759976566763065e-13
GLYCK,0.0,3.337842271838896e-11
GLYCK2,0.0,-1.7517864330181895e-12
GLYCL,0.03976453822700324,0.03976453823663183
GLYCLTDx,0.0,1.8476290387064677e-12
GLYCLTDy,0.0,8.155526737837326e-12
GLYCLTt2rpp,-999999.0,6.573805576124025e-20
GLYCLTt4pp,0.0,999999.0
GSNK,0.0,0.0
GSNt2pp,-4.178507965399498e-14,0.0
GSNtex,0.0,0.0
GSPMDA,0.0,2.0456071633368945e-12
GSPMDS,0.0,-1.88855593831886e-12
GTHOXtex,0.0,0.0
GTHOr,0.0,0.0
GTHRDHpp,0.0,4.569941972764557e-13
GTHRDabc2pp,0.0,1.0746598642645559e-12
GTHRDabcpp,0.0,-2.1492307170268846e-13
GTHRDtex,1.1932827987815568e-14,0.0
GLYCLTtex,-3.6926045084770745e-13,0.0
GLYCTO2,0.0,0.0004928529286148124
GLYCTO3,0.0,0.0
GLYCTO4,0.0,0.0
GLYCtex,-8.45991594939481e-14,0.0
GTHS,0.0,2.3370065698128162e-12
GTPCI,0.0004928529281017912,0.0004928529281004736
GTPCII2,0.0003285686187337338,0.00032856861873373016
GLYCtpp,-8.617206393028865e-13,4.4607986175464663e-13
EX_ala_B_e,0.0,5.051833406452436e-14
GLYK,0.0,9.337414391574761e-13
GLYOX,0.0,-3.939335041894888e-11
GLYOX3,0.0,8.283386413970729e-13
GTPDPDP,0.0,1.1737062557439655e-12
