,minimum,maximum
GLYCLTt4pp,0.0,999999.0
GSNK,0.0,3.536702407176358e-11
GSNt2pp,0.0,0.0
GSNtex,0.0,0.0
GSPMDA,0.0,-5.247744147815851e-14
GSPMDS,0.0,-8.964935132740229e-14
GTHOXtex,0.0,0.0
GTHOr,0.0,0.0
GTHRDHpp,0.0,1.8109940698562286e-13
GTHRDabc2pp,0.0,-1.3666059653565895e-14
GTHRDabcpp,0.0,-2.602022698790939e-13
GTHRDtex,-9.340802847300005e-15,0.0
GLYCLTtex,4.867493942691413e-14,0.0
GLYCTO2,0.0,6.773563560285285e-05
GLYCTO3,0.0,0.0
GLYCTO4,0.0,0.0
GLYCtex,-4.5837964187200895e-12,0.0
GTHS,0.0,-2.3485854228809174e-13
GTPCI,6.773563756701583e-05,6.773563756187272e-05
GTPCII2,4.5157091710992446e-05,4.515709170863933e-05
GLYCtpp,4.830987594850463e-13,5.170653222523437e-15
EX_ala_B_e,0.0,0.0
GLYK,0.0,8.77443372731751e-13
GLYOX,0.0,-4.645231564441016e-13
GLYOX3,0.0,6.997541391753451e-13
GTPDPDP,0.0,-6.013066247569717e-13
GTPDPK,0.0,-6.625305720049417e-13
GTPHs,0.0,-3.261632903984923e-13
GTPtex,0.0,0.0
GUAD,0.0,-3.717168225717451e-13
GLYTRS,0.0,0.0
GLYt2pp_copy1,0.0,0.0
GLYt4pp,0.0,999999.0
GLYtex,1.2545653466715921e-14,0.0
GMAND,0.0,0.0
GMHEPAT,0.0,1.6938410924346164e-15
GUAPRT,0.0,-4.902873396818773e-12
GUAt2pp,0.0,3.0019709699338263e-12
GUAtex,3.446645179255943e-14,0.0
GUAtpp,3.5947203312742874e-12,0.0
GUI1,0.0,0.0
GUI2,0.0,0.0
GUR1PPpp,0.0,0.0
GMHEPK,0.0,-1.0539041144479207e-15
GMHEPPA,0.0,7.671171638978956e-15
GMPR,0.0,-8.38490257568943e-13
H2O2tex,0.0,0.0
EX_ala__D_e,0.0,-4.9237818955076733e-14
H2Otex,-43.68581630983338,-29.916141018868377
H2Otpp,-29.916141018893722,-29.916141018861826
H2SO,0.0,-7.651719931461996e-14
H2St1pp,0.0,-5.173980160068137e-14
GMPS2,0.02462732108154499,0.02462732108346133
GMPtex,1.4470912541092017e-14,0.0
EX_ala__L_e,0.0,-3.805175134780704e-14
H2Stex,4.4666959092834633e-14,0.0
H2tex,0.0,0.0
H2tpp,0.0,0.0
EX_alaala_e,0.0,-5.1790822957450183e-14
HACD1i,0.0,-1.789353944370681e-15
HACD2i,-4.434686147072189e-18,-1.1662906308421131e-14
HACD3i,0.0,-3.732756631654568e-14
HG2abcpp,0.0,0.0
HACD4i,-4.476876537574136e-18,-2.0642604752515508e-13
EX_all__D_e,0.0,0.0
HG2t3pp,0.0,0.0
HG2tex,0.0,0.0
HACD5i,1.051281044525288e-16,-8.538900681935517e-14
HACD6i,0.0,1.659772868968945e-13
HACD7i,0.0,-2.390437879570429e-13
HISTD,0.009592338270628976,0.009592338270540663
HISTP,0.009592338270590235,0.009592338270529611
HISTRS,0.0,0.0
HISabcpp,0.0,-2.725923365564809e-12
HACD8i,0.0,-6.636631792734819e-14
EX_alltn_e,0.0,-3.6611054337348767e-13
HBZOPT,2.257854585547354e-05,2.257854585485544e-05
HCINNMt2rpp,2.9397552855186006e-14,0.0
HCINNMtex,3.323559388093466e-14,0.0
HCO3E,0.28955061326942827,0.2895506132404426
HISt2rpp,-2.3188413732798655e-13,0.0
HIStex,1.978235657430647e-14,0.0
HCYSMT,0.0,5.794655599291431e-14
HKNDDH,0.0,0.0
EX_amp_e,0.0,0.0
HCYSMT2,0.0,0.0
HDCAtexi,0.0,0.0
HKNTDH,0.0,0.0
EX_anhgm_e,0.0,-2.629923220479082e-14
HMBS,4.515709171092474e-05,4.515709170507329e-05
HMPK1,0.0,0.0
HDCEAtexi,5.846550993602627e-15,0.0
CTECOAI7,0.0,7.331153202848464e-14
HOMt2pp,0.0,2.4660818715303798e-14
EX_arab__L_e,0.0,0.0
HOMtex,6.687679651607789e-14,0.0
HOPNTAL,0.0,0.0
HEMEOS,0.0,0.0
HEPK1,0.0,-9.16107585286189e-16
HEPK2,0.0,-4.596278606590492e-16
HPPK2,6.773563756686961e-05,6.773563756605937e-05
EX_arbtn_e,0.0,0.0
HPPPNDO,3.2108096023588876e-14,0.0
HPPPNt2rpp,0.0,0.0
HPPPNtex,-8.706614761917387e-15,0.0
HPYRI,0.0,0.0
HPYRRx,0.0,0.0
HPYRRy,0.0,4.25877226569406e-12
HSDy,-0.07068431465582131,-0.07068431465595228
HEPT1,0.0,-9.023888005611095e-15
HEPT2,0.0,-1.1674267059364476e-14
HEPT3,0.0,-3.286267484870074e-15
HEPT4,0.0,-1.6798634640457097e-15
HETZK,0.0,0.0
HEX1,2.3855263762038947,4.899718772621103
HEX4,0.0,-2.129676505832436e-12
HSK,0.05509975181447596,0.05509975181201308
HEX7,0.0,2.5141923965120374
EX_arbtn_fe3_e,0.0,0.0
HEXt2rpp,-8.346316090670827e-13,0.0
EX_arg__L_e,0.0,-2.4252801691274774e-14
EX_ascb__L_e,0.0,0.0
IPPS,0.0456127125914153,0.04561271258903914
ISETACabcpp,0.0,0.0
HSST,0.015584562841755446,0.015584562841483294
ISETACtex,0.0,0.0
EX_asn__L_e,0.0,-2.504979437866836e-14
K2L4Aabcpp,0.001969294694565346,0.0019692946946172516
HSTPT,0.009592338270640679,0.009592338270462467
HXAND,0.0,-1.4018060069616199e-12
EX_aso3_e,0.0,0.0
HXAtex,1.9783919319905507e-14,0.0
HXCT,0.0,-2.805362724052528e-12
K2L4Atex,0.0019692946945701444,0.0019692946944424483
KARA1,-0.08851964464511763,-0.08851964464734248
HXPRT,0.0,-9.77405866122416e-14
KARA2,0.029412859062736142,0.02941285906254645
HYD1pp,0.0,0.0
EX_asp__L_e,0.0,1.0987662476480836e-15
KAS14,0.0,0.0
HYD2pp,0.0,0.0
HYD3pp,0.0,0.0
HYPOE,0.0,-1.0276876859481525e-12
HYXNtex,-1.0753543782279375e-14,0.0
KAS15,0.03602847424761588,0.03602847424658767
KAT1,0.0,0.0
ACACT11,0.0,4.42464320922178e-14
ACACT8,0.0,-2.303646774171664e-14
HYXNtpp,4.1200600025761196e-14,0.0
ACACT13,-5.388150891281568e-16,-2.1923587674301752e-14
Htex,-0.9299077384400161,26.609442843548507
ACACT10,-6.697030086280939e-16,-1.0129542141532726e-13
EX_but_e,0.0,4.606361055886262e-31
ACACT9,0.0,-1.0663040202553369e-13
ACACT12,0.0,-4.882445029657768e-13
ACACT8r,0.0,-6.117378782781914e-13
ICDHyr,2.480978241818556,2.4809782418227284
ICHORS_copy1,0.0,-2.3040424932109736e-14
ICHORS_copy2,0.0,0.0
ICHORT,0.0,-9.015645124690359e-14
KDOCT2,0.00393858938914998,0.0039385893904262045
EX_butso3_e,0.0,4.068028583055719e-31
KDOPP,0.003938589389140375,0.0039385893891780745
ICL,0.0,-1.0048349379378131e-09
IDOND,-1.834981424810497e-12,-6.672753715438653e-14
KDOPS,0.003938589389143732,0.00393858938905677
EX_ca2_e,-0.00047961691351758144,-0.0004796169135308061
KG6PDC,6.350197398065055e-14,0.0
Kabcpp,0.0,-9.536910299154607e-13
IDOND2,0.0,-6.3880525990319655e-12
IDONt2rpp,-1.5105877218894257e-12,0.0
IDONtex,7.063645934784958e-14,0.0
Kt2pp,0.017981837417344104,0.01798183741824258
IG3PS,0.009592338270619014,0.009592338270934872
EX_cbi_e,0.0,0.0
IGPDH,0.009592338270626055,0.009592338270276769
IGPS,0.005754997966037763,0.005754997965823273
Kt3pp,0.0,-7.325007974309583e-13
Ktex,0.01798183741675587,0.01798183741600822
LA4NTpp,0.0,-6.744414955610981e-16
LACZ,0.0,0.0
LACZpp,0.0,0.0
ILETA,-0.02941285906225468,-0.029412859062859443
ILETRS,0.0,0.0
ILEabcpp,0.0,-1.3291617030709463e-12
ILEt2rpp,1.3323160922546532e-12,0.0
LADGMDH,0.0,-7.700646134575477e-14
LALDO2x,0.0,-3.1445659152809963e-13
ILEtex,-1.6345485999815908e-14,0.0
EX_cbl1_e,0.0,0.0
IMPC,-0.054820810583831855,-0.05482081058627839
IMPD,0.024627321083691513,0.024627321082312584
LALGP,0.0,-4.942482014241009e-14
LCADi,0.0,0.0
LCARR,0.0,-2.0933669216850635e-14
LCARS,0.0,9.727450055161081e-14
IMPtex,0.0,0.0
EX_cd2_e,0.0,0.0
INDOLEt2pp,0.0,0.0
INDOLEt2rpp,1.1913908524630528e-14,0.0
LCTSt3ipp,0.0,-6.997022542626827e-13
LCTStex,5.49847933402632e-14,0.0
LCTStpp,0.0,-2.160495242728286e-12
INDOLEtex,-3.317009394715095e-14,0.0
LDH_D,3.7968911981401655e-12,1.8026849231863665e-12
EX_cgly_e,0.0,1.5332753451422696e-14
LDH_D2,0.0,-3.622879379875514e-12
INOSTt4pp,0.0,0.0
EX_chol_e,0.0,0.0
INSH,0.0,-1.4781654850494081e-12
INSK,0.0,1.0397138184438212e-12
LEUTAi,0.04561271259132671,0.04561271259483096
LEUTRS,0.0,0.0
LEUabcpp,0.0,-6.676325676089425e-13
INSTtex,0.0,8.97767771047009e-16
INSt2pp_copy1,0.0,0.0
INSt2pp_copy2,0.0,0.0
LEUt2rpp,1.8333835473480615e-13,0.0
LEUtex,1.6958945834579457e-14,7.322661712505552e-16
LGTHL,0.0,-3.2652771865590333e-13
INStex,4.595604026021566e-14,0.0
IPDDI,0.0,0.0
EX_cit_e,0.0,3.2720210824296693e-14
IPDPS,0.00021373681749279935,0.00021373681748888544
IPMD,0.04561271259142785,0.045612712590452235
LIPACabcpp,0.0,-9.063657506439087e-16
LIPAHT2ex,0.0,0.0
LPLIPAL2A181,0.0,-1.1524507717267141e-13
LIPAHTex,0.0,0.0
LIPAabcpp,0.0,1.165298041332985e-16
LIPAtex,0.0,9.395311546234759e-17
LPADSS,0.001969294694552159,0.001969294694562435
IPPMIa,-0.04561271259063431,-0.04561271259125306
IPPMIb,-0.045612712591253914,-0.045612712591487845
LPLIPAL2ATE120,0.0,0.0
MCOATA,0.2443221409555686,0.24432214095994845
LPLIPAL1A120pp,0.0,-4.164894370610763e-14
LPLIPAL1A140pp,0.0,1.3308596541605305e-13
LPLIPAL1A141pp,0.0,-3.831702820961786e-14
LPLIPAL2ATE140,0.0,0.0
LPLIPAL1A160pp,4.588456717413548e-13,-1.462650332164882e-13
LPLIPAL1A161pp,0.0,-2.250883184554228e-13
MCPST,0.0,0.0
MCTP1App,0.0014063497844527702,0.0014063497844358133
LPLIPAL2ATE141,0.0,0.0
MCTP1Bpp,0.0,-4.261867580195742e-14
MCTP2App,0.0,-2.712704462332126e-14
LPLIPAL1A180pp,0.0,1.2661278886657711e-13
LPLIPAL1A181pp,-1.7617950041909987e-32,-1.2682787290693332e-13
LPLIPAL2ATE160,0.0,0.0
LPLIPAL1E120pp,0.0,6.328632506155453e-13
LPLIPAL1E140pp,0.0,-1.0454001630773966e-13
LPLIPAL1E141pp,0.0,-1.1615557367527467e-14
LPLIPAL1E160pp,0.0,-4.590244357276563e-14
LPLIPAL1E161pp,0.0,-7.12744938072207e-14
LPLIPAL1E180pp,0.0,6.57346330428122e-12
MDDCP1pp,0.0,-4.715542336407352e-14
MDDCP2pp,0.0,-2.3285915637714662e-14
MDDCP3pp,0.0,-2.701938552360102e-14
MDDCP4pp,0.0,-3.9929995590546544e-14
MDDCP5pp,0.0,-3.273089064724662e-14
MDDEP1pp,0.0,5.1338565759257485e-14
MDDEP2pp,0.0,2.068372249304903e-14
MDDEP3pp,0.0,-1.4179222923935536e-14
LPLIPAL1E181pp,0.0,-1.0551625009612244e-13
LPLIPAL1G120pp,0.0,4.54494098192984e-14
LPLIPAL1G140pp,0.0,-6.044302955415653e-14
MDDEP4pp,0.0,-2.5533466568105915e-14
LPLIPAL2ATE161,0.0,0.0
MDH,0.1054391766722112,0.10543917668336089
MDH2,0.0,1.3119417267423222e-13
LPLIPAL1G141pp,0.0,-3.7478660636524823e-13
LPLIPAL1G160pp,0.0,-1.867955353441335e-13
MDH3,0.0,6.705479936777435e-14
LPLIPAL1G161pp,0.0,-1.9493578479765654e-13
LPLIPAL2ATE180,0.0,0.0
LPLIPAL1G180pp,0.0,-4.413092737699223e-14
LPLIPAL2ATE181,0.0,0.0
LPLIPAL1G181pp,0.0,-2.8237983832744836e-13
LPLIPAL2A120,0.0,-4.913253701659026e-13
LPLIPAL2A140,0.0,-2.9957760594866363e-14
MDRPD,4.744206759881991,4.744206759936952
ME1,0.0,-9.059953967203512e-13
ME2,0.0,-1.1517632687026823e-12
MECDPDH2,0.00024188406299890437,0.0002418840630158553
LPLIPAL2A141,0.0,-1.9293260687390663e-14
LPLIPAL2A160,0.0,-1.4302737255962733e-13
LPLIPAL2A161,0.0,-1.1485635934835447e-13
LPLIPAL2A180,0.0,1.7492556356566513e-13
MECDPS,0.00024188406299982646,0.00024188406298681462
MELIBt2pp,1.319219631939501e-14,-6.341051679255309e-14
LPLIPAL2ATG120,0.0,0.0
MELIBt3ipp,0.0,-3.3979802734027766e-12
MELIBtex,7.572428911477452e-15,0.0
MEPCT,0.00024188406300208864,0.0002418840630234189
LPLIPAL2ATG140,0.0,0.0
METAT,4.744274495582493,4.744274495571894
METDabcpp,0.0,0.0
LPLIPAL2ATG141,0.0,0.0
METDtex,0.0,0.0
METOX1s,0.0,-1.7557192808811436e-13
MN2t3pp,0.0,-2.9693614415273746e-12
MN2tpp,0.00031974461351599794,0.000319744608032036
MN6PP,0.0,6.358538679172482e-12
METOX2s,0.0,-1.967236112938492e-13
LPLIPAL2ATG160,0.0,0.0
METS,0.01562971993346196,0.015629719932886407
METSOX1abcpp,6.233976964473824e-15,0.0
MNLptspp,0.0,0.0
MNLtex,0.0,0.0
METSOX1tex,0.0,0.0
LPLIPAL2ATG161,0.0,0.0
METSOX2abcpp,0.0,0.0
MNNH,0.0,0.0
MNt2pp,0.0,-1.4431358994167088e-13
LPLIPAL2ATG180,0.0,0.0
MNtex,0.00031974460901999357,0.00031974460900576846
MOAT,0.0019692946945729724,0.00196929469489537
MOAT2,0.0019692946945729724,0.0019692946945232934
MOAT3C,0.0,-4.693448564843033e-16
MOBDabcpp,0.00031974460902012,0.0003197446090053084
MOBDtex,0.00031974460902085903,0.0003197446090211806
MOHMT,5.831947270273136e-05,5.831947269938312e-05
METSOX2tex,2.232165945344366e-14,0.0
METSOXR1,0.0,-2.0386421424464794e-13
METSOXR2,0.0,-1.695893200809155e-13
METTRS,0.0,0.0
METabcpp,0.0,-1.5659134785530585e-15
METtex,0.0,0.0
MG2t3_2pp,0.000799361523056021,0.0007993615225300351
MPTG,0.0014063497844475131,0.0014063497844265214
MG2tex,0.0007993615225533985,0.0007993615225322777
MPTG2,0.0,-4.96544434962716e-14
LPLIPAL2ATG181,0.0,0.0
MSO3abcpp,0.0,0.0
MSO3tex,0.0,0.0
MTAN,4.744206759968089,4.74420675993592
MG2tpp,0.0,4.354110417896343e-12
MG2uabcpp,0.0,1.7492556863382841e-13
MGSA,0.0,3.43211653809124e-13
MI1PP,0.0,0.0
MTHFC,0.08891593356430089,0.0889159335693259
MICITDr,0.0,-1.899885982060337e-13
LPLIPAL2E120,0.0,9.203357433739332e-13
MINOHPtexi,0.0,-2.284091542782059e-16
MLDCP1App,0.0,-2.2003960098986624e-14
MTHFD,0.08891593356452618,0.08891593357382768
MTHFR2,0.015629719933477237,0.01562971993467637
MTRI,4.74420675996878,4.744206759935857
MLDCP1Bpp,0.0,-5.778020962643099e-14
LPLIPAL2E140,0.0,-3.479258658110161e-13
MLDCP2App,0.0,-3.3754075547287727e-13
MLDCP2Bpp,0.0,-7.714366495065374e-15
MLDCP3App,0.0,-2.197078075205524e-14
MLDEP1pp,0.0,-9.243039616524802e-14
MLDEP2pp,0.0,2.9731898697311365e-14
MTRK,4.744206759939988,4.744206759935564
MTRPOX,0.0,0.0
N2Otex,0.0,0.0
N2Otpp,0.0,0.0
NACODA,0.0,-6.139133291534251e-13
NACtex,0.0,0.0
MLTG1,0.0,0.0
MLTG2,0.0,0.0
LPLIPAL2E141,0.0,-2.5823668288247263e-14
MLTG3,0.0,-6.428514461036733e-13
MLTG4,0.0,-4.471534718580506e-13
NACtpp,0.0,0.0
NADDP,0.0,3.666597194668759e-13
NADH10,0.0,-5.71423507647801e-13
NADH16pp,0.0,18.46312205443869
NADH17pp,0.0,0.0
MLTG5,0.0,-4.89791577983863e-13
LPLIPAL2E160,0.0,-1.0662675938372276e-13
MLTGY1pp,0.0,4.889387215169058e-16
MLTGY2pp,0.0,-3.169852835006054e-14
NADH18pp,0.0,0.0
NADH5,0.0,-1.2128172407219744e-12
NADH9,0.0,1.8810076158229438e-12
NADK,4.5258340796016535e-05,4.525833956854164e-05
MLTGY3pp,0.0,-1.8328816129207068e-14
MLTGY4pp,0.0,-2.1911698260571655e-14
NADN,0.0,-2.6211502415541694e-13
LPLIPAL2E161,-6.410875703456965e-13,-1.439435361608496e-13
NADPHQR2,0.0,-1.435873018700489e-12
MLTP1,1.3502066937723026e-12,0.0
MLTP2,9.620905996111448e-14,0.0
MLTP3,3.8592900103318113e-13,0.0
MMCD,0.0,1.0291453989793467e-12
MME,0.0,-4.164200221549382e-13
NADPHQR3,0.0,-1.4121991266364632e-12
NADPHQR4,0.0,-2.9335040166998555e-13
NADPPPS,0.0,-2.8652036460878174e-12
MMETt2pp,0.0,-2.4354228331232793e-16
LPLIPAL2E180,0.0,1.226207732912855e-13
MMETtex,-5.259257815914074e-17,-5.874335144080797e-17
NADS1,0.000230645414614997,0.0002306454138467113
NADTRHD,0.0,-9.631269515321544e-13
NAMNPP,0.0,-6.647171415495607e-13
MMM2,0.0,-1.6758735355488083e-13
NAt3_1p5pp,0.0,-7.513052955144898e-12
LPLIPAL2E181,1.6951054611876955e-13,9.485213058569566e-14
NAt3_2pp,0.0,-1.9154349210439013e-12
NAt3pp,0.0,0.0
NMNN,0.0,-9.620905996111987e-14
LPLIPAL2G120,0.0,-1.8221412871422887e-14
NAtex,8.444363510065992e-20,3.832482744453476e-18
LPLIPAL2G140,0.0,-2.5819742038806947e-13
NDPK1,0.0,5.05045587848061
NDPK2,0.04040648466367804,0.04040648466233237
NMNPtpp,0.0,0.0
LPLIPAL2G141,-2.0130177161218742e-13,1.2778369077852333e-14
NMNt7pp,0.0,0.0
NMNtex,0.0,0.0
NDPK3,0.01557869039677631,0.018314440658166307
NDPK4,0.002649688542770403,0.0026496885397851665
LPLIPAL2G160,0.0,-3.498511271313221e-14
NDPK5,2.3990750991848982e-14,0.0027357502652444977
NDPK6,0.0,5.171236972910298e-13
NNAM,0.0,-1.9346227951908208e-13
NNATr,0.0002306454146142357,0.0002306454151796692
NNDMBRT,0.0,0.0
NNDPR,0.00023064541461890922,0.00023064541460746986
NDPK7,8.817861659041516e-14,0.0027357502632740084
NDPK8,3.215830462685144e-13,0.0
NH4tex,10.580287697670428,10.580287697664707
NH4tpp,10.580287697672182,10.580287697663103
NHFRBO,0.0,3.292414744646251e-16
NO2t2rpp,0.0,0.0
NO2tex,0.0,0.0
NO3R1bpp,0.0,0.0
NO3R1pp,0.0,1.298143511014901e-20
NO3R2bpp,0.0,0.0
NI2abcpp,0.0,-8.363628507982849e-13
NI2t3pp,0.0,-8.689427370127256e-12
NO3R2pp,0.0,0.0
LPLIPAL2G161,0.0,-1.0976579113744978e-13
NO3t7pp,0.0,0.0
NO3tex,0.0,0.0
NI2tex,0.0,0.0
NI2tpp,0.0,-3.5077582480150672e-12
NI2uabcpp,0.0,3.471753136141004e-13
NMNAT,0.0,2.5145549762570574e-14
NODOx,0.0,-1.2025037091553684e-21
LPLIPAL2G180,0.0,-6.687258523812573e-14
NODOy,0.0,0.0
NMNDA,0.0,-2.208435240016439e-13
NOtex,0.0,0.0
LPLIPAL2G181,0.0,-1.862228395459373e-13
NOtpp,0.0,0.0
NPHS,0.0,1.9284336204528157e-35
LSERDHr,0.0,-1.7447331963590783e-12
NTD1,0.0,7.489000690154328e-13
NTD10,0.0,-1.0900049179642606e-12
NTD10pp,0.0,0.0
O16GALFT,0.0,0.0
LYSDC,0.0,4.4450247609506055e-15
O16GLCT1,0.0,0.0
O16GLCT2,0.0,0.0
O2Stex,0.0,0.0
O2tex,11.61516235452051,18.499999999988447
O2tpp,11.615162354520224,11.61516235453071
OAADC,0.0,-1.276956614040798e-12
NTD11,0.0,2.999776781508036e-13
NTD11pp,2.8368517401370035e-14,0.0
NTD12,0.0,-2.237847758586023e-13
NTD12pp,0.0,0.0
NTD1pp,0.0,0.0
NTD2,0.0,1.235411792682219e-13
OBTFL,0.0,-6.374907243862254e-14
OCBT,0.02994947921098517,0.02994947921263072
NTD2pp,-1.9178318968903557e-14,0.0
OCDCAtexi,1.0823673704049168e-13,0.0
NTD3,0.0,-1.8221412871419075e-15
LYSTRS,0.0,0.0
NTD3pp,0.0,0.0
NTD4,0.0,-8.057508771743675e-13
OCDCEAtexi,0.0,0.0
OCTAtex,0.0,0.0
LYSabcpp,0.0,-9.078636749058264e-13
OCTDPS,2.2578545856099206e-05,2.2578545855855172e-05
NTD4pp,6.6206970767641275e-15,0.0
NTD5,0.0,-8.516686407190773e-13
CTECOAI8,0.0,-1.4772753614074095e-13
LYSt2pp,0.0,-2.1865695445707582e-12
OHPBAT,2.257854585554629e-05,2.257854585486273e-05
OHPHM,0.0,0.0
OMBZLM,0.0,0.0
NTD5pp,-4.932737037793998e-15,0.0
NTD6,0.0,3.5598913088905066e-13
NTD6pp,0.0,0.0
NTD7,0.0,-1.4770277273575376e-12
OMCDC,0.04561271259132748,0.04561271259096607
OMMBLHX,0.0,0.0
LYSt3pp,0.0,-1.1085907590973708e-12
OMMBLHX3,0.0,0.0
OMPDC,0.03349218467970247,0.033492184678590914
OMPHHX,0.0,0.0
NTD7pp,5.985225502783562e-14,0.0
NTD8,0.0,-6.730644693894757e-13
NTD8pp,0.0,0.0
NTD9,0.0,-6.833029826782946e-13
NTD9pp,0.0,0.0
NTP1,0.0,-7.860717512731909e-13
OMPHHX3,0.0,0.0
OP4ENH,0.0,0.0
NTP10,0.0,-8.702546787392056e-13
OPHBDC,2.257854585547578e-05,2.2578545855252278e-05
LYStex,3.2710249911252236e-15,0.0
OPHHX,2.25785458554599e-05,2.257854585445516e-05
OPHHX3,0.0,-5.085958087381641e-12
NTP11,0.0,0.0
NTP12,0.0,0.0
NTP3,0.0,-3.2033243827956507e-13
ORNDC,2.3721033799681255,2.372103379968177
NTP3pp,0.0,0.0
LYXI,0.0,0.0
NTP5,0.0,-1.005789732802078e-12
NTPP1,0.0,-4.952580018453266e-13
ORNabcpp,0.0,3.4110484895302785e-14
ORNtex,3.274980217530856e-14,0.0
NTPP10,0.0,-4.82931342222175e-13
OROTt2_2pp,0.0,0.0
LYXt2pp,0.0,0.0
OROTtex,0.0,0.0
ORPT,-0.03349218467489612,-0.03349218467948872
NTPP11,0.0,5.08871625537002e-13
NTPP2,0.0,-3.3913693636274734e-12
NTPP3,0.0,-9.402249041655133e-13
NTPP4,0.0,-2.645749148930578e-13
OXAMTC,0.0,-5.178335068432379e-14
OXGDC2,0.0,0.0
NTPP5,0.0,-1.519665833476974e-12
LYXtex,0.0,0.0
NTPP6,0.0,-4.996311409344358e-13
NTPP7,0.0,-7.904448903623254e-13
NTPP8,0.0,-9.937958580073637e-13
NTPP9,0.0,-1.2520817732352765e-12
P5CD,0.0,1.092818124976641e-12
P5CR,0.022386172594755574,0.02238617259450025
PA120abcpp,0.0,7.872032916268733e-14
PA140abcpp,-8.444140913282813e-14,-4.358561958844505e-13
PA141abcpp,0.0,-7.929958881643591e-13
PA160abcpp,0.0,-2.8619837143771474e-13
PA161abcpp,0.0,-6.058741255834365e-12
NTPTP1,0.0,-2.2172522130471915e-13
NTPTP2,0.0,-2.776943321605398e-13
NTRIR2x,0.0,0.0
PA180abcpp,0.0,-2.0641460621727495e-12
L_LACD2,0.0,0.0
PA181abcpp,0.0,-3.6050364706677833e-13
PACALDt2rpp,0.0,0.0
PACALDtex,0.0,0.0
PACCOAL,0.0,0.0
NTRIR3pp,0.0,0.0
NTRIR4pp,0.0,0.0
O16A4COLIPAtex,0.0,0.0
O16A4Lpp,0.0,0.0
O16AP1pp,0.0,0.0
PANTS,5.8319472706211375e-05,5.8319472704102825e-05
PAPA120,0.0,1.2765193001288998e-11
L_LACD3,0.0,0.0
PAPA120pp,0.0,-1.7103832881976168e-13
PAPA140,6.396951939866492e-13,1.2485312099498705e-12
O16AP2pp,0.0,0.0
O16AP3pp,0.0,0.0
O16AT,0.0,0.0
PAPA140pp,0.0,-1.0592714682586942e-13
O16AUNDtpp,0.0,0.0
PAPA141,0.0,-6.308253136086175e-13
L_LACt2rpp,0.0,0.0
PAPA141pp,0.0,1.6909471144674458e-13
PAPA160,0.0,-4.318474850526984e-13
PAPA160pp,0.0,1.2876465095805174e-13
PEAMNtex,0.0,0.0
PERD,2.257854585552198e-05,2.2578545855687293e-05
PAPA161,0.0,-8.713071963987925e-13
L_LACtex,-3.085396362819881e-15,0.0
PAPA161pp,8.597251982628162e-16,-4.897915779838765e-13
PAPA180,0.0,-2.481756433087352e-13
PETNT161pp,0.0,-1.0535070188788e-15
PETNT181pp,0.0,-7.580585841198368e-16
PFK,2.9208779744342848,2.920877974456558
PAPA180pp,0.0,-3.16323727447909e-13
M1PD,0.0,0.0
PAPA181,0.0,-5.4445581659807e-13
PAPA181pp,0.0,8.260373835046109e-14
PFK_2,0.0,0.0
PFL,0.0,-3.190204965530238e-12
PAPPT3,0.002812699568894804,0.00281269956909761
MACPD,0.0,4.6831978733074913e-14
PAPSR,0.02493785202371434,0.02493785202354212
PG120abcpp,6.452471631693004e-12,-3.826496702999114e-13
PG140abcpp,0.0,-2.6311720186335094e-13
PG141abcpp,0.0,5.79791655233026e-15
PAPSR2,0.0,0.0
MALDDH,0.0,0.0
PDE1,0.0,-1.6202489090563498e-12
PDH,2.812634704387908,2.812634704388738
PG160abcpp,0.0,-4.500765668941449e-13
PG161abcpp,0.0,-3.7205842421932404e-13
PDX5PO2,2.2578545890447527e-05,2.257854585528322e-05
PG180abcpp,0.0,2.0564686566685395e-12
MALDt2_2pp,0.0,0.0
PG181abcpp,0.0,-5.659570837864376e-13
PDX5POi,0.0,2.1389121548055767e-12
PDX5PS,2.2578545855516874e-05,2.257854585549728e-05
PDXPP,0.0,-3.203632423569353e-13
PE120abcpp,0.0,-2.0735967847678751e-13
PE140abcpp,0.0,-1.1315649315723024e-13
PGAMT,-0.009563988526446798,-0.009563988526931202
PGCD,0.1681392922638464,0.16813929224604052
PGI,0.0,2.5141923965147446
PE141abcpp,0.0,1.5633972243680425e-13
MALDtex,0.0,0.0
PE160abcpp,0.0041998120272799975,0.0041998120267249806
PGK,-6.022211179807053,-6.022211179826377
PGL,5.485807603484646,5.48580760348403
PE161abcpp,0.004950067743830899,0.004950067743178279
PGLYCP,0.0,0.0
MALS,6.77356381712327e-05,6.773563363788976e-05
PGM,-5.854071887534057,-5.854071887562312
PGMT,1.0101951295916445e-12,0.0
PE180abcpp,0.0,-1.4539113950619175e-12
PE181abcpp,0.0,1.764143446275436e-13
PGP120abcpp,0.0,-4.5075322692807206e-14
MALTATr,0.0,0.0
PGP140abcpp,0.0,-1.6819765727467285e-13
PGP141abcpp,0.0,-1.0262299729185216e-13
PEAMNOpp,0.0,0.0
PGP160abcpp,0.0,-8.652087490208615e-13
MALTHXabcpp,0.0,0.0
PGP161abcpp,0.0,-1.271574288996477e-13
PGP180abcpp,0.0,-4.978279467981735e-13
PLIPA1G181pp,0.0,-3.239028110864909e-14
MALTHXtexi,0.0,0.0
